date,year,month,age,age_group,gender,race,threat_level,flee,armed,armed_status,manner_of_death,signs_of_mental_illness,body_camera,state,city
2015-11-23,2015,11,49.0,46-55,M,H,other,Not fleeing,knife,Armed,shot and Tasered,False,True,TX,Corpus Christi
2015-11-23,2015,11,50.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,OH,Columbus
2015-11-24,2015,11,45.0,36-45,M,W,other,Not fleeing,toy weapon,Armed,shot,False,False,MN,Columbia Heights
2015-11-24,2015,11,32.0,26-35,M,W,attack,Foot,toy weapon,Armed,shot and Tasered,True,True,NV,Las Vegas
2015-11-24,2015,11,24.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,NJ,Camden
2015-11-25,2015,11,23.0,18-25,M,W,attack,Not fleeing,knife,Armed,shot,False,False,MO,Springfield
2015-11-25,2015,11,52.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,AZ,Eagar
2015-11-25,2015,11,37.0,36-45,F,W,attack,Not fleeing,gun,Armed,shot,False,False,MO,Ozark
2015-11-26,2015,11,26.0,26-35,M,W,other,Car,unarmed,Unarmed/Unknown,shot,False,True,CA,Chico
2015-11-27,2015,11,58.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,MO,Lampe
2015-11-28,2015,11,50.0,46-55,M,W,other,Not fleeing,baseball bat and fireplace poker,Armed,shot,False,False,TX,Seagoville
2015-11-29,2015,11,22.0,18-25,M,W,attack,Not fleeing,gun,Armed,shot,False,False,OH,Celina
2015-11-29,2015,11,53.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,MO,Maysville
2015-11-29,2015,11,69.0,66+,M,H,attack,Not fleeing,gun,Armed,shot,True,False,AZ,Sun City
2015-11-29,2015,11,23.0,18-25,M,H,attack,Foot,gun,Armed,shot,False,False,CA,Bakersfield
2015-11-29,2015,11,29.0,26-35,M,W,attack,,gun,Armed,shot,False,False,NE,Lincoln
2015-11-30,2015,11,25.0,18-25,M,A,attack,Car,vehicle,Armed,shot,False,False,CO,Aurora
2015-11-30,2015,11,18.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,False,GA,Atlanta
2015-11-30,2015,11,31.0,26-35,M,H,other,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,TX,Wink
2015-12-01,2015,12,23.0,18-25,M,W,attack,Foot,gun,Armed,shot,False,False,ME,Bangor
2015-12-01,2015,12,18.0,18-25,M,H,attack,Not fleeing,gun,Armed,shot,False,False,CA,Norwalk
2015-12-02,2015,12,35.0,26-35,M,H,attack,Car,gun,Armed,shot,False,False,CO,Denver
2015-12-02,2015,12,27.0,26-35,F,O,attack,Car,gun,Armed,shot,False,False,CA,San Bernardino
2015-12-02,2015,12,28.0,26-35,M,O,attack,Car,gun,Armed,shot,False,False,CA,San Bernardino
2015-12-02,2015,12,26.0,26-35,M,B,other,Not fleeing,knife,Armed,shot,False,False,CA,San Francisco
2015-12-02,2015,12,32.0,26-35,M,H,other,Not fleeing,gun,Armed,shot,False,False,TX,San Antonio
2015-12-02,2015,12,36.0,36-45,M,H,attack,Not fleeing,gun,Armed,shot,False,False,NM,Deming
2015-12-03,2015,12,66.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,False,False,NE,Big Springs
2015-12-04,2015,12,47.0,46-55,M,W,other,Not fleeing,metal stick,Armed,shot and Tasered,False,False,AZ,Mesa
2015-12-04,2015,12,21.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,PA,Mount Washington
2015-12-05,2015,12,24.0,18-25,M,W,attack,Foot,gun,Armed,shot,False,False,TX,Irving
2015-12-05,2015,12,51.0,46-55,M,W,other,Not fleeing,straight edge razor,Armed,shot and Tasered,False,True,FL,Miami
2015-12-05,2015,12,60.0,56-65,M,W,other,Not fleeing,gun,Armed,shot,False,False,WI,Neenah
2015-12-05,2015,12,61.0,56-65,F,W,attack,Not fleeing,gun,Armed,shot,False,False,MO,St. Louis
2015-12-05,2015,12,38.0,36-45,M,H,attack,Not fleeing,gun,Armed,shot,False,False,CA,Indio
2015-12-06,2015,12,35.0,26-35,M,W,attack,Car,gun,Armed,shot,False,False,WA,Seattle
2015-12-06,2015,12,46.0,46-55,M,B,attack,Not fleeing,gun,Armed,shot,True,False,OH,Richmond Heights
2015-12-06,2015,12,48.0,46-55,M,W,other,Not fleeing,knife,Armed,shot,True,False,WY,Laramie
2015-12-08,2015,12,36.0,36-45,M,B,other,Foot,unarmed,Unarmed/Unknown,shot,False,False,NY,Yonkers
2015-12-08,2015,12,33.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,OH,Cleveland
2015-12-09,2015,12,66.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,False,False,KY,Leitchfield
2015-12-09,2015,12,51.0,46-55,M,,attack,Not fleeing,gun,Armed,shot,True,False,OK,Pryor
2015-12-10,2015,12,34.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,IN,Indianapolis
2015-12-10,2015,12,55.0,46-55,M,B,attack,Not fleeing,gun,Armed,shot,False,False,SC,Taylors
2015-12-10,2015,12,54.0,46-55,M,W,attack,Not fleeing,knife,Armed,shot,False,False,CA,Marina
2015-12-10,2015,12,,,M,,attack,Not fleeing,gun,Armed,shot,False,False,CA,Hemet
2015-12-11,2015,12,36.0,36-45,M,W,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,AZ,Tucson
2015-12-12,2015,12,25.0,18-25,M,B,attack,Not fleeing,knife,Armed,shot,True,False,IN,Indianapolis
2015-12-12,2015,12,24.0,18-25,M,B,attack,Not fleeing,gun and knife,Armed,shot,False,False,TN,Chattanooga
2015-12-12,2015,12,28.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,CA,Lynwood
2015-12-12,2015,12,36.0,36-45,M,W,attack,Not fleeing,Taser,Armed,shot,False,False,OK,Healdton
2015-12-12,2015,12,20.0,18-25,M,W,attack,Not fleeing,gun,Armed,shot,True,False,PA,East Stroudsburg
2015-12-12,2015,12,49.0,46-55,M,H,attack,,knife,Armed,shot,False,False,CA,San Bernardino
2015-12-12,2015,12,,,M,,attack,,unknown weapon,Armed,shot,False,False,CO,Aurora
2015-12-13,2015,12,51.0,46-55,F,W,attack,Not fleeing,gun,Armed,shot,True,False,TX,Arlington
2015-12-13,2015,12,21.0,18-25,M,W,other,Not fleeing,ax,Armed,shot,True,False,TX,Denton
2015-12-13,2015,12,30.0,26-35,M,O,attack,Not fleeing,knife,Armed,shot,False,False,WA,Thurston County
2015-12-13,2015,12,32.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,False,False,CO,Mountain View
2015-12-14,2015,12,33.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,True,LA,New Orleans
2015-12-14,2015,12,52.0,46-55,M,W,other,Not fleeing,knife,Armed,shot and Tasered,True,False,MD,Middle River
2015-12-14,2015,12,56.0,56-65,M,W,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,TN,Humboldt
2015-12-14,2015,12,48.0,46-55,F,W,attack,Not fleeing,gun,Armed,shot,True,False,NV,Las Vegas
2015-12-14,2015,12,39.0,36-45,M,A,other,Not fleeing,knife,Armed,shot,False,False,CA,Long Beach
2015-12-14,2015,12,19.0,18-25,M,H,undetermined,,undetermined,Unarmed/Unknown,shot,False,True,CA,Gilroy
2015-12-14,2015,12,45.0,36-45,M,H,attack,Not fleeing,gun,Armed,shot,False,False,NV,Las Vegas
2015-12-14,2015,12,33.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,WV,Mount Hope
2015-12-15,2015,12,51.0,46-55,M,B,attack,Car,vehicle,Armed,shot,False,False,NC,Dallas
2015-12-16,2015,12,,,M,W,attack,Not fleeing,knife,Armed,shot,True,False,CA,Camarillo
2015-12-17,2015,12,25.0,18-25,M,W,other,Not fleeing,machete,Armed,shot,True,False,OH,Kent
2015-12-17,2015,12,24.0,18-25,M,W,attack,Other,gun,Armed,shot,False,False,CA,Modesto
2015-12-18,2015,12,22.0,18-25,F,W,attack,Other,gun,Armed,shot,False,False,OH,Northwood
2015-12-18,2015,12,32.0,26-35,M,W,attack,Car,vehicle,Armed,shot,False,False,TN,Knoxville
2015-12-18,2015,12,58.0,56-65,M,H,attack,Not fleeing,toy weapon,Armed,shot,True,False,NM,Taos
2015-12-19,2015,12,24.0,18-25,M,B,attack,,gun,Armed,shot,False,False,VA,Concord
2015-12-19,2015,12,26.0,26-35,M,H,attack,Not fleeing,undetermined,Unarmed/Unknown,shot,True,False,CA,Los Angeles
2015-12-20,2015,12,30.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,CA,Palmdale
2015-12-20,2015,12,31.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,True,False,TX,Amarillo
2015-12-21,2015,12,34.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,False,False,CA,Hemet
2015-12-21,2015,12,48.0,46-55,M,B,attack,Not fleeing,gun,Armed,shot,False,False,GA,Douglasville
2015-12-21,2015,12,,,M,B,other,Not fleeing,unarmed,Unarmed/Unknown,shot,True,False,LA,Breaux Bridge
2015-12-21,2015,12,21.0,18-25,M,W,attack,Not fleeing,gun,Armed,shot,True,False,PA,Canaan Township
2015-12-21,2015,12,39.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,FL,Deltona
2015-12-21,2015,12,25.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,CO,Aurora
2015-12-21,2015,12,30.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,CA,Smartsville
2015-12-22,2015,12,61.0,56-65,M,,attack,Not fleeing,gun,Armed,shot,False,True,KY,Ludlow
2015-12-22,2015,12,56.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,True,VT,Burlington
2015-12-22,2015,12,29.0,26-35,M,W,undetermined,Car,undetermined,Unarmed/Unknown,shot,False,False,FL,Brooksville
2015-12-22,2015,12,19.0,18-25,M,H,undetermined,Foot,gun,Armed,shot,False,True,NM,Albuquerque
2015-12-23,2015,12,35.0,26-35,M,B,other,Not fleeing,unarmed,Unarmed/Unknown,shot,True,False,MI,Dearborn
2015-12-24,2015,12,36.0,36-45,M,W,other,Car,vehicle,Armed,shot,False,False,LA,Winnsboro
2015-12-24,2015,12,54.0,46-55,M,,attack,Not fleeing,gun,Armed,shot,True,False,LA,Pride
2015-12-24,2015,12,24.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,MI,Lansing
2015-12-24,2015,12,23.0,18-25,M,H,other,Not fleeing,knife,Armed,shot,False,False,CA,Porterville
2015-12-24,2015,12,18.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,NC,Charlotte
2015-12-25,2015,12,31.0,26-35,M,W,attack,Not fleeing,knife,Armed,shot,True,False,CA,Palo Alto
2015-12-26,2015,12,41.0,36-45,M,W,other,Not fleeing,brick,Armed,shot,True,False,AZ,Phoenix
2015-12-26,2015,12,55.0,46-55,F,B,other,,unarmed,Unarmed/Unknown,shot,False,False,IL,Chicago
2015-12-26,2015,12,19.0,18-25,M,B,undetermined,Not fleeing,baseball bat,Armed,shot,True,False,IL,Chicago
2015-12-26,2015,12,38.0,36-45,M,H,attack,Not fleeing,gun,Armed,shot,False,True,ID,Homedale
2015-12-27,2015,12,36.0,36-45,M,W,undetermined,Car,undetermined,Unarmed/Unknown,shot,False,False,MS,Lucedale
2015-12-27,2015,12,34.0,26-35,M,W,other,Not fleeing,knife,Armed,shot,True,True,AZ,Tempe
2015-12-27,2015,12,52.0,46-55,M,W,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,LA,Franklin
2015-12-28,2015,12,28.0,26-35,M,W,attack,Not fleeing,toy weapon,Armed,shot,False,True,VA,Suffolk
2015-12-29,2015,12,50.0,46-55,F,O,other,Not fleeing,knife,Armed,shot,True,False,CA,Santa Nella
2015-12-29,2015,12,,,M,A,undetermined,Not fleeing,unknown weapon,Armed,shot,False,False,CA,Rosemead
2015-12-30,2015,12,55.0,46-55,M,H,attack,Not fleeing,knife,Armed,shot,False,True,CA,Fresno
2015-12-30,2015,12,39.0,36-45,M,,undetermined,,undetermined,Unarmed/Unknown,shot,False,False,WY,Rawlins
2015-12-31,2015,12,23.0,18-25,M,B,other,Not fleeing,unarmed,Unarmed/Unknown,shot,False,True,NV,Las Vegas
2016-01-01,2016,1,30.0,26-35,M,W,other,Not fleeing,knife,Armed,shot,False,True,CA,San Diego
2016-01-02,2016,1,37.0,36-45,M,W,other,Not fleeing,knife,Armed,shot and Tasered,False,False,MT,Livingston
2016-01-02,2016,1,54.0,46-55,M,W,attack,Car,gun,Armed,shot,False,False,TX,Maryneal
2016-01-02,2016,1,37.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,SD,Sioux Falls
2016-01-03,2016,1,30.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,NC,Charlotte
2016-01-04,2016,1,27.0,26-35,M,B,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,LA,Ragley
2016-01-04,2016,1,22.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,True,OK,Oklahoma City
2016-01-05,2016,1,29.0,26-35,M,W,attack,Foot,vehicle,Armed,shot,False,False,WA,Olympia
2016-01-05,2016,1,39.0,36-45,M,W,other,Foot,knife,Armed,shot,False,False,TN,Johnson City
2016-01-05,2016,1,33.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,NC,Charlotte
2016-01-05,2016,1,52.0,46-55,M,W,other,Not fleeing,gun,Armed,shot,True,False,CA,Redding
2016-01-05,2016,1,28.0,26-35,M,H,other,Foot,hand torch,Armed,shot,False,False,CA,Ceres
2016-01-05,2016,1,54.0,46-55,M,W,other,Not fleeing,knife,Armed,shot and Tasered,True,False,PA,Upper Darby
2016-01-06,2016,1,38.0,36-45,M,W,other,Foot,toy weapon,Armed,shot,True,False,IL,Zion
2016-01-06,2016,1,32.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,True,False,NM,Carrizozo
2016-01-06,2016,1,34.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,KY,Daviess County
2016-01-08,2016,1,26.0,26-35,M,W,other,Not fleeing,knife,Armed,shot,False,False,WI,Geneva
2016-01-08,2016,1,50.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,True,False,GA,Acworth
2016-01-10,2016,1,37.0,36-45,M,W,other,Not fleeing,chain saw,Armed,shot,True,False,WA,Kelso
2016-01-10,2016,1,45.0,36-45,F,W,attack,Not fleeing,toy weapon,Armed,shot,True,False,MD,Rising Sun
2016-01-11,2016,1,56.0,56-65,M,W,attack,Car,vehicle,Armed,shot,False,False,CA,San Fernando
2016-01-11,2016,1,45.0,36-45,M,W,attack,Foot,toy weapon,Armed,shot,True,False,OH,Cincinnati
2016-01-11,2016,1,32.0,26-35,M,W,other,Not fleeing,gun,Armed,shot,False,False,CO,Denver
2016-01-11,2016,1,12.0,<18,F,W,other,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,PA,Penn Township
2016-01-12,2016,1,49.0,46-55,M,N,other,Not fleeing,knife,Armed,shot,True,False,AK,Spenard
2016-01-12,2016,1,58.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,True,False,VA,Norfolk
2016-01-13,2016,1,29.0,26-35,M,W,other,Foot,gun,Armed,shot,False,True,TN,Sevierville
2016-01-13,2016,1,60.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,True,False,WA,Cle Elum
2016-01-14,2016,1,40.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,True,False,IL,Hurst
2016-01-14,2016,1,39.0,36-45,M,H,other,Not fleeing,knife,Armed,shot,False,False,CA,Santa Clarita
2016-01-15,2016,1,26.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,WV,Elkins
2016-01-15,2016,1,24.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,MI,Southfield
2016-01-16,2016,1,34.0,26-35,M,H,other,Foot,toy weapon,Armed,shot,False,False,CA,Hollywood Hills
2016-01-16,2016,1,27.0,26-35,M,W,attack,Foot,gun,Armed,shot,False,False,TX,San Antonio
2016-01-16,2016,1,44.0,36-45,M,W,other,Not fleeing,toy weapon,Armed,shot,False,False,OR,Beaverton
2016-01-16,2016,1,25.0,18-25,F,W,other,Car,unarmed,Unarmed/Unknown,shot,False,False,CA,El Cajon
2016-01-16,2016,1,55.0,46-55,M,W,other,Car,vehicle,Armed,shot,False,False,WV,Petroleum
2016-01-16,2016,1,19.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,False,FL,Belle Glade
2016-01-17,2016,1,52.0,46-55,M,B,attack,Not fleeing,gun,Armed,shot,False,False,MO,St. Louis
2016-01-17,2016,1,24.0,18-25,M,H,other,Not fleeing,knife,Armed,shot and Tasered,False,False,CA,North Hills
2016-01-17,2016,1,38.0,36-45,M,W,other,Not fleeing,gun,Armed,shot and Tasered,False,False,AL,Rainbow City
2016-01-17,2016,1,31.0,26-35,M,W,attack,Foot,gun,Armed,shot,False,True,UT,Salt Lake City
2016-01-17,2016,1,26.0,26-35,M,W,other,Not fleeing,unarmed,Unarmed/Unknown,shot,False,True,AZ,Mesa
2016-01-18,2016,1,33.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,True,False,AZ,Tucson
2016-01-18,2016,1,28.0,26-35,M,W,other,Not fleeing,toy weapon,Armed,shot,False,False,FL,Orlando
2016-01-18,2016,1,27.0,26-35,M,W,other,Foot,knife,Armed,shot,False,False,OR,Medford
2016-01-18,2016,1,39.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,True,False,AZ,Phoenix
2016-01-18,2016,1,29.0,26-35,M,W,other,Not fleeing,garden tool,Armed,shot,True,True,CA,Union City
2016-01-19,2016,1,36.0,36-45,M,W,attack,Car,gun,Armed,shot,False,False,TX,Dallas
2016-01-19,2016,1,55.0,46-55,M,W,other,Not fleeing,knife,Armed,shot,True,False,NC,Statesville
2016-01-19,2016,1,28.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,GA,Valdosta
2016-01-20,2016,1,40.0,36-45,M,B,attack,Not fleeing,gun,Armed,shot,False,False,LA,Port Barre
2016-01-20,2016,1,33.0,26-35,M,W,other,Foot,gun,Armed,shot,False,True,AL,Meridianville
2016-01-20,2016,1,37.0,36-45,M,W,other,Other,knife,Armed,shot,False,False,TX,Kerrville
2016-01-21,2016,1,39.0,36-45,M,B,attack,Car,gun,Armed,shot,True,False,OK,Eufaula
2016-01-23,2016,1,43.0,36-45,M,W,other,Not fleeing,toy weapon,Armed,shot,False,True,AL,Clanton
2016-01-25,2016,1,38.0,36-45,M,H,other,Not fleeing,knife,Armed,shot and Tasered,True,False,NV,Reno
2016-01-26,2016,1,55.0,46-55,M,W,other,Not fleeing,gun,Armed,shot,False,False,OR,Burns
2016-01-27,2016,1,52.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,AR,Mountain Pine
2016-01-27,2016,1,32.0,26-35,M,B,attack,Other,gun,Armed,shot,False,True,TN,Memphis
2016-01-27,2016,1,31.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,False,False,NM,Santa Fe
2016-01-27,2016,1,27.0,26-35,M,W,other,Not fleeing,knife,Armed,shot,False,False,SC,Latta
2016-01-27,2016,1,40.0,36-45,M,A,other,Not fleeing,toy weapon,Armed,shot,True,False,TN,Lenoir City
2016-01-27,2016,1,31.0,26-35,F,B,other,Car,vehicle,Armed,shot,True,False,MI,Dearborn
2016-01-27,2016,1,30.0,26-35,M,W,attack,Car,gun,Armed,shot,False,False,TX,Mansfield
2016-01-27,2016,1,26.0,26-35,M,H,attack,Car,gun,Armed,shot,False,False,GA,Cobb County
2016-01-28,2016,1,32.0,26-35,F,N,other,Not fleeing,vehicle,Armed,shot,False,False,WA,Tacoma
2016-01-28,2016,1,33.0,26-35,M,W,attack,Foot,gun,Armed,shot,True,False,NE,Omaha
2016-01-28,2016,1,19.0,18-25,M,B,other,Not fleeing,gun,Armed,shot,True,False,OR,Clackamas County
2016-01-29,2016,1,33.0,26-35,M,B,attack,Other,gun,Armed,shot,False,False,MA,Lynn
2016-01-29,2016,1,29.0,26-35,M,B,other,Not fleeing,gun,Armed,shot,False,False,TX,Irving
2016-01-29,2016,1,41.0,36-45,F,W,attack,Car,vehicle,Armed,shot,False,False,AL,Phenix City
2016-01-30,2016,1,29.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,IL,Chicago
2016-01-30,2016,1,38.0,36-45,M,H,other,Not fleeing,scissors,Armed,shot,False,False,CO,Fort Collins
2016-01-30,2016,1,64.0,56-65,M,H,attack,Not fleeing,gun,Armed,shot,True,False,GA,Rossville
2016-01-30,2016,1,42.0,36-45,M,W,attack,Car,gun,Armed,shot,False,False,MO,Sugar Creek
2016-01-31,2016,1,42.0,36-45,M,W,attack,Car,gun,Armed,shot,False,False,CA,Bakersfield
2016-01-31,2016,1,37.0,36-45,M,B,attack,Not fleeing,knife,Armed,shot and Tasered,True,False,PA,Wilkinsburg
2016-01-31,2016,1,46.0,46-55,M,H,other,Not fleeing,knife,Armed,shot,False,False,FL,Immokalee
2016-01-31,2016,1,25.0,18-25,M,W,attack,Not fleeing,unarmed,Unarmed/Unknown,shot and Tasered,False,False,TX,Saginaw
2016-01-31,2016,1,62.0,56-65,M,,attack,Not fleeing,gun,Armed,shot,True,False,CA,Newark
2016-02-01,2016,2,36.0,36-45,M,B,attack,Foot,toy weapon,Armed,shot,False,False,DC,Washington
2016-02-01,2016,2,21.0,18-25,M,H,attack,Car,gun,Armed,shot,True,True,NM,Albuquerque
2016-02-02,2016,2,30.0,26-35,M,W,other,Not fleeing,knife,Armed,shot and Tasered,True,False,CA,Rancho Cordova
2016-02-03,2016,2,53.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,OK,Schulter
2016-02-03,2016,2,31.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,True,False,FL,Ocala
2016-02-03,2016,2,22.0,18-25,M,N,attack,Not fleeing,gun,Armed,shot,False,True,SD,Rosebud
2016-02-04,2016,2,24.0,18-25,M,W,other,Not fleeing,knife,Armed,shot,True,True,AZ,Mesa
2016-02-04,2016,2,36.0,36-45,M,B,other,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,TX,San Antonio
2016-02-04,2016,2,47.0,46-55,M,W,attack,Foot,gun,Armed,shot,False,False,MO,Kansas City
2016-02-04,2016,2,54.0,46-55,M,W,attack,Not fleeing,toy weapon,Armed,shot,False,False,OH,Perry Township
2016-02-04,2016,2,43.0,36-45,M,H,attack,Not fleeing,gun,Armed,shot,False,False,TX,El Paso
2016-02-05,2016,2,38.0,36-45,M,O,other,Car,vehicle,Armed,shot,False,False,HI,Hilo
2016-02-05,2016,2,30.0,26-35,M,W,other,Car,gun,Armed,shot,False,False,FL,Milton
2016-02-05,2016,2,51.0,46-55,M,W,attack,Foot,gun,Armed,shot,False,False,NC,Union Grove
2016-02-05,2016,2,55.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,True,OR,Seaside
2016-02-06,2016,2,16.0,<18,M,H,attack,Car,gun,Armed,shot,False,True,CA,Los Angeles
2016-02-07,2016,2,23.0,18-25,M,B,other,Other,gun,Armed,shot,False,False,OH,Columbus
2016-02-07,2016,2,36.0,36-45,M,W,other,Not fleeing,gun,Armed,shot,False,False,AR,Austin
2016-02-07,2016,2,27.0,26-35,M,,other,Not fleeing,knife,Armed,shot,False,False,NJ,Manchester
2016-02-08,2016,2,33.0,26-35,M,B,attack,Car,gun,Armed,shot,False,False,PA,Chester
2016-02-08,2016,2,17.0,<18,M,B,other,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,TX,Austin
2016-02-08,2016,2,22.0,18-25,M,B,other,Car,vehicle,Armed,shot,False,False,LA,New Orleans
2016-02-09,2016,2,22.0,18-25,M,H,undetermined,Not fleeing,unarmed,Unarmed/Unknown,shot,False,True,CA,Anaheim
2016-02-09,2016,2,29.0,26-35,M,O,attack,Not fleeing,gun,Armed,shot,False,False,HI,Hilo
2016-02-10,2016,2,41.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,KY,Louisville
2016-02-10,2016,2,67.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,False,False,MD,Abingdon
2016-02-10,2016,2,36.0,36-45,M,N,attack,Not fleeing,gun,Armed,shot,False,False,AK,Barrow
2016-02-10,2016,2,52.0,46-55,M,W,attack,Not fleeing,knife,Armed,shot,True,True,MN,Roseville
2016-02-10,2016,2,56.0,56-65,M,O,attack,Not fleeing,gun,Armed,shot,True,False,TX,Henderson County
2016-02-11,2016,2,35.0,26-35,M,W,other,Not fleeing,knife,Armed,shot,True,False,NC,Maiden
2016-02-11,2016,2,45.0,36-45,M,W,other,Not fleeing,ax,Armed,shot,False,False,CA,Lancaster
2016-02-11,2016,2,30.0,26-35,M,B,attack,Car,machete,Armed,shot,False,False,OH,Columbus
2016-02-12,2016,2,29.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,True,False,MA,Boston
2016-02-12,2016,2,53.0,46-55,M,W,other,Not fleeing,gun,Armed,shot,False,False,TX,Fort Worth
2016-02-12,2016,2,32.0,26-35,F,B,other,Not fleeing,gun,Armed,shot,True,False,NY,Syracuse
2016-02-13,2016,2,22.0,18-25,M,B,attack,Car,gun,Armed,shot,True,True,LA,Baton Rouge
2016-02-13,2016,2,29.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot and Tasered,False,True,IA,Urbandale
2016-02-13,2016,2,24.0,18-25,M,B,other,Other,unarmed,Unarmed/Unknown,shot,False,False,TX,Beckville
2016-02-13,2016,2,19.0,18-25,M,B,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,VA,Arvonia
2016-02-14,2016,2,26.0,26-35,M,W,other,Not fleeing,knife,Armed,shot,False,False,CA,Van Nuys
2016-02-14,2016,2,50.0,46-55,M,W,other,Not fleeing,knife,Armed,shot,True,False,FL,Bradenton
2016-02-14,2016,2,29.0,26-35,M,H,other,Not fleeing,gun,Armed,shot,False,False,CA,Los Angeles
2016-02-15,2016,2,52.0,46-55,M,H,attack,Not fleeing,gun,Armed,shot,False,False,NM,Jal
2016-02-15,2016,2,39.0,36-45,M,W,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,CA,Yorba Linda
2016-02-16,2016,2,51.0,46-55,M,W,other,Not fleeing,knife,Armed,shot,True,False,CT,Fairfield
2016-02-16,2016,2,48.0,46-55,M,W,attack,Car,vehicle,Armed,shot,False,False,MO,Republic
2016-02-16,2016,2,30.0,26-35,M,W,other,Foot,gun,Armed,shot,False,False,AR,Mena
2016-02-17,2016,2,37.0,36-45,M,B,other,Other,toy weapon,Armed,shot,False,False,OH,Cincinnati
2016-02-18,2016,2,25.0,18-25,M,W,other,Not fleeing,undetermined,Unarmed/Unknown,shot and Tasered,False,False,GA,Commerce
